Factura,Fecha,FechaVencimiento,Cliente,Producto,Cantidad,Moneda,Total,Almacen,Vendedor,TotalUSD,Impuesto,ImpuestoUSD,Tipo de cambio,Ganacia,GananciaUSD
000507719,20170104.,20170119.,C000894,A000348,12.00,CRC,"14,535.00",1,-1,0,"1,889.55",0,0,"1,196.5000",0
000507759,20170104.,20170204.,C000629,A000322,36.00,CRC,"39,600.00",1,-1,0,"5,148.00",0,0,"10,522.0300",0
000507759,20170104.,20170204.,C000629,A000320,36.00,CRC,"41,220.00",1,-1,0,"5,358.60",0,0,"14,736.2700",0
000507759,20170104.,20170204.,C000629,A000319,36.00,CRC,"42,408.00",1,-1,0,"5,513.04",0,0,"12,924.5300",0
000507796,20170104.,20170204.,C000828,A000329,24.00,CRC,"24,600.00",1,-1,0,0.00,0,0,"10,707.2100",0
000507819,20170105.,20170205.,C000285,A000382,15.00,CRC,"28,500.00",1,-1,0,0.00,0,0,"7,599.1500",0
000507889,20170105.,20170105.,C001928,A000329,48.00,CRC,"49,200.00",1,-1,0,0.00,0,0,"21,414.4300",0
000507889,20170105.,20170105.,C001928,A000319,24.00,CRC,"28,272.00",1,-1,0,0.00,0,0,"8,616.3500",0
000507899,20170105.,20170205.,C000597,A000329,12.00,CRC,"12,300.00",1,-1,0,0.00,0,0,"5,353.6100",0
000507899,20170105.,20170205.,C000597,A000321,12.00,CRC,"11,160.00",1,-1,0,0.00,0,0,"4,825.9900",0
000507919,20170105.,20170205.,C002321,A000348,6.00,CRC,"7,650.00",1,-1,0,994.50,0,0,9.807.500,0
000507919,20170105.,20170205.,C002321,A000322,6.00,CRC,"6,600.00",1,-1,0,858.00,0,0,"1,753.6700",0
000507994,20170105.,20170205.,C000207,A000348,20.00,CRC,"25,500.00",1,-1,0,"3,315.00",0,0,"3,269.1600",0
000508004,20170105.,20170205.,C003605,A000379,3.00,CRC,"16,114.95",1,-1,0,0.00,0,0,"3,223.5400",0
000508004,20170105.,20170205.,C003605,A000376,3.00,CRC,"14,862.60",1,-1,0,0.00,0,0,"2,971.6900",0
000508004,20170105.,20170205.,C003605,A000382,2.00,CRC,"3,602.86",1,-1,0,0.00,0,0,8.160.800,0
000508015,20170106.,20170206.,C000348,A000309,2.00,CRC,"23,590.00",1,-1,0,"3,066.70",0,0,"10,616.4000",0
000508015,20170106.,20170206.,C000348,A000308,2.00,CRC,"16,590.00",1,-1,0,"2,156.70",0,0,"7,549.5200",0
000508037,20170106.,20170206.,C002027,A000367,1.00,CRC,"1,505.51",1,-1,0,0.00,0,0,2.559.300,0
000508043,20170106.,20170206.,C001074,A000345,15.00,CRC,"3,315.00",1,-1,0,430.95,0,0,"1,917.6400",0
000508051,20170106.,20170206.,C001070,A000312,2.00,CRC,"23,371.10",1,-1,0,"3,038.24",0,0,"9,380.1500",0
000508081,20170106.,20170206.,C002007,A000329,6.00,CRC,"6,150.00",1,-1,0,0.00,0,0,"2,676.8000",0
000508132,20170106.,20170306.,C000479,A000324,10.00,CRC,"13,090.00",1,-1,0,"1,701.70",0,0,"4,340.2200",0
000508255,20170106.,20170206.,C000384,A000329,24.00,CRC,"24,600.00",1,-1,0,0.00,0,0,"10,707.2100",0
000508319,20170106.,20170306.,C000369,A000329,12.00,CRC,"12,300.00",1,-1,0,0.00,0,0,"5,353.6100",0
000508319,20170106.,20170306.,C000369,A000321,12.00,CRC,"11,160.00",1,-1,0,0.00,0,0,"4,825.9900",0
000508327,20170106.,20170106.,C003212,A000345,6.00,CRC,"1,259.70",1,-1,0,163.76,0,0,7.007.500,0
000508345,20170106.,20170206.,C000547,A000339,50.00,CRC,"8,100.00",1,-1,0,"1,053.00",0,0,"3,007.5600",0
000508345,20170106.,20170206.,C000547,A000338,50.00,CRC,"3,400.00",1,-1,0,442.00,0,0,"1,541.1900",0
000508345,20170106.,20170206.,C000547,A000341,20.00,CRC,"4,420.00",1,-1,0,574.60,0,0,"2,823.2800",0
000508361,20170106.,20170206.,C002080,A000358,6.00,CRC,"13,950.00",1,-1,0,0.00,0,0,"3,060.0000",0
000508375,20170106.,20170206.,C003223,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,774.7600",0
000508437,20170110.,20170210.,C000558,A000309,2.00,CRC,"23,590.00",1,-1,0,"3,066.70",0,0,"10,616.4000",0
000508437,20170110.,20170210.,C000558,A000387,5.00,CRC,"26,765.00",1,-1,0,"3,479.45",0,0,"9,541.8500",0
000508443,20170110.,20170310.,C000346,A000348,12.00,CRC,"15,300.00",1,-1,0,"1,989.00",0,0,"1,961.5000",0
000508475,20170110.,20170110.,C003212,A000344,6.00,CRC,"1,162.80",1,-1,0,151.16,0,0,6.336.100,0
000508511,20170110.,20170210.,C003374,A000382,24.00,CRC,"40,008.00",1,-1,0,0.00,0,0,"2,409.6000",0
000508540,20170110.,20170410.,C000395,A000376,3.00,CRC,"14,862.60",1,-1,0,0.00,0,0,"2,971.6900",0
000508544,20170110.,20170210.,C002245,A000376,1.00,CRC,"4,954.20",1,-1,0,0.00,0,0,9.905.600,0
000508551,20170110.,20170210.,C001570,A000321,6.00,CRC,"5,580.00",1,-1,0,0.00,0,0,"2,413.0000",0
000508586,20170110.,20170210.,C000994,A000338,250.00,CRC,"16,150.00",1,-1,0,"2,099.50",0,0,"6,855.9200",0
000508614,20170110.,20170210.,C000531,A000376,2.00,CRC,"9,908.40",1,-1,0,0.00,0,0,"1,981.1300",0
000508624,20170110.,20170210.,C001244,A000316,5.00,CRC,"9,571.50",1,-1,0,"1,244.29",0,0,"2,904.9000",0
000508624,20170110.,20170210.,C001244,A000329,24.00,CRC,"22,140.00",1,-1,0,0.00,0,0,"8,247.2100",0
000508655,20170111.,20170211.,C001053,A000376,5.00,CRC,"24,771.00",1,-1,0,0.00,0,0,"4,952.8200",0
000508655,20170111.,20170211.,C001053,A000379,5.00,CRC,"26,858.25",1,-1,0,0.00,0,0,"5,372.5600",0
000508669,20170111.,20170211.,C000638,A000329,36.00,CRC,"36,900.00",1,-1,0,0.00,0,0,"16,060.8200",0
000508669,20170111.,20170211.,C000638,A000321,36.00,CRC,"33,480.00",1,-1,0,0.00,0,0,"14,477.9800",0
000508735,20170111.,20170211.,C000277,A000340,12.00,CRC,"2,652.00",1,-1,0,344.76,0,0,"1,491.1400",0
000508735,20170111.,20170211.,C000277,A000341,12.00,CRC,"2,652.00",1,-1,0,344.76,0,0,"1,693.9700",0
000508743,20170111.,20170211.,C000278,A000378,10.00,CRC,"72,670.00",1,-1,0,0.00,0,0,"15,840.0000",0
000508765,20170111.,20170111.,C003479,A000348,6.00,CRC,"7,650.00",1,-1,0,994.50,0,0,9.807.500,0
000508833,20170111.,20170211.,C003285,A000336,6.00,CRC,"8,748.00",1,-1,0,"1,137.24",0,0,"4,611.9200",0
000508858,20170111.,20170211.,C000131,A000308,6.00,CRC,"49,770.00",1,-1,0,"6,470.10",0,0,"22,648.5700",0
000508858,20170111.,20170211.,C000131,A000348,24.00,CRC,"30,600.00",1,-1,0,"3,978.00",0,0,"3,923.0000",0
000508860,20170111.,20170211.,C000856,A000324,8.00,CRC,"10,472.00",1,-1,0,"1,361.36",0,0,"3,472.1700",0
000508879,20170111.,20170411.,C003023,A000308,12.00,CRC,"94,563.00",1,-1,0,"12,293.18",0,0,"40,320.1500",0
000508879,20170111.,20170411.,C003023,A000309,12.00,CRC,"134,463.00",1,-1,0,"17,480.17",0,0,"56,621.4300",0
000508896,20170111.,20170211.,C001784,A000329,3.00,CRC,"3,075.00",1,-1,0,0.00,0,0,"1,338.4000",0
000508896,20170111.,20170211.,C001784,A000321,3.00,CRC,"2,790.00",1,-1,0,0.00,0,0,"1,206.5000",0
000508909,20170111.,20170211.,C001088,A000345,12.00,CRC,"2,652.00",1,-1,0,344.76,0,0,"1,534.1100",0
000508909,20170111.,20170211.,C001088,A000333,3.00,CRC,"7,572.00",1,-1,0,984.36,0,0,"3,848.5600",0
000508911,20170111.,20170211.,C000413,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,774.7600",0
000508912,20170111.,20170211.,C003374,A000389,10.00,CRC,"71,000.00",1,-1,0,"9,230.00",0,0,"8,477.7600",0
000508916,20170111.,20170211.,C002329,A000377,1.00,CRC,"12,765.00",1,35,0,0.00,0,0,"1,848.7100",0
000508916,20170111.,20170211.,C002329,A000321,24.00,CRC,"22,320.00",1,35,0,0.00,0,0,"9,651.9900",0
000508916,20170111.,20170211.,C002329,A000324,24.00,CRC,"31,416.00",1,35,0,"4,084.08",0,0,"10,416.5200",0
000508916,20170111.,20170211.,C002329,A000304,6.00,CRC,"1,770.00",1,35,0,230.10,0,0,4.836.800,0
000508916,20170111.,20170211.,C002329,A000329,24.00,CRC,"24,600.00",1,35,0,0.00,0,0,"10,707.2100",0
000508916,20170111.,20170211.,C002329,A000303,6.00,CRC,"1,770.00",1,35,0,230.10,0,0,4.925.300,0
000508916,20170111.,20170211.,C002329,A000305,6.00,CRC,"1,770.00",1,35,0,230.10,0,0,3.803.500,0
000508928,20170111.,20170211.,C002138,A000345,3.00,CRC,663.00,1,-1,0,86.19,0,0,3.835.300,0
000508942,20170111.,20170111.,C001931,A000382,6.00,CRC,"10,268.15",1,-1,0,0.00,0,0,8.685.500,0
000508960,20170111.,20170211.,C000092,A000319,5.00,CRC,"5,890.00",1,-1,0,765.70,0,0,"1,795.0700",0
000508960,20170111.,20170211.,C000092,A000330,12.00,CRC,"52,320.00",1,-1,0,"6,801.60",0,0,"18,308.1700",0
000508960,20170111.,20170211.,C000092,A000337,12.00,CRC,"16,542.96",1,-1,0,0.00,0,0,"7,315.8700",0
000508960,20170111.,20170211.,C000092,A000321,10.00,CRC,"9,300.00",1,-1,0,0.00,0,0,"4,021.6600",0
000508971,20170111.,20170211.,C001998,A000336,12.00,CRC,"17,496.00",1,-1,0,"2,274.48",0,0,"9,223.8500",0
000508971,20170111.,20170211.,C001998,A000329,20.00,CRC,"20,500.00",1,-1,0,0.00,0,0,"8,922.6800",0
000508977,20170111.,20170411.,C000232,A000359,6.00,CRC,"12,462.00",1,-1,0,0.00,0,0,6.222.000,0
000508977,20170111.,20170411.,C000232,A000388,6.00,CRC,"28,734.00",1,-1,0,"3,735.42",0,0,"9,626.2200",0
000508977,20170111.,20170411.,C000232,A000387,5.00,CRC,"23,945.00",1,-1,0,"3,112.85",0,0,"6,721.8500",0
000508993,20170112.,20170212.,C001234,A000348,10.00,CRC,"12,750.00",1,-1,0,"1,657.50",0,0,"1,634.5800",0
000509037,20170112.,20170212.,C001443,A000335,4.00,CRC,"10,136.00",1,-1,0,"1,317.68",0,0,"3,203.7500",0
000509056,20170112.,20170212.,C000271,A000359,10.00,CRC,"23,210.00",1,-1,0,0.00,0,0,"3,477.0000",0
000509118,20170112.,20170212.,C001645,A000376,6.00,CRC,"29,725.20",1,-1,0,0.00,0,0,"5,943.3800",0
000509153,20170112.,20170212.,C002326,A000348,12.00,CRC,"15,300.00",1,-1,0,"1,989.00",0,0,"1,961.5000",0
000509153,20170112.,20170212.,C002326,A000304,24.00,CRC,"7,080.00",1,-1,0,920.40,0,0,"1,934.7000",0
000509156,20170112.,20170212.,C002174,A000310,2.00,CRC,"11,600.00",1,37,0,"1,508.00",0,0,"4,054.8700",0
000509156,20170112.,20170212.,C002174,A000308,1.00,CRC,"8,295.00",1,37,0,"1,078.35",0,0,"3,774.7600",0
000509157,20170112.,20170212.,C002110,A000379,5.00,CRC,"26,858.25",1,-1,0,0.00,0,0,"5,372.5600",0
000509157,20170112.,20170212.,C002110,A000376,4.00,CRC,"19,816.80",1,-1,0,0.00,0,0,"3,962.2600",0
000509157,20170112.,20170212.,C002110,A000329,20.00,CRC,"20,500.00",1,-1,0,0.00,0,0,"8,922.6800",0
000509177,20170112.,20170212.,C003193,A000341,6.00,CRC,"1,326.00",1,-1,0,172.38,0,0,8.469.800,0
000509203,20170112.,20170212.,C002007,A000329,3.00,CRC,"3,075.00",1,-1,0,0.00,0,0,"1,338.4000",0
000509292,20170112.,20170112.,C002243,A000321,2.00,CRC,"1,860.10",1,-1,0,0.00,0,0,8.044.300,0
000509292,20170112.,20170112.,C002243,A000333,2.00,CRC,"5,052.10",1,-1,0,656.77,0,0,"2,569.8100",0
000509306,20170112.,20170212.,C000627,A000376,6.00,CRC,"29,725.20",1,-1,0,0.00,0,0,"5,943.3800",0
000509367,20170112.,20170212.,C000080,A000329,12.00,CRC,"12,300.00",1,-1,0,0.00,0,0,"5,353.6100",0
000509457,20170113.,20170213.,C003154,A000329,6.00,CRC,"6,150.00",1,-1,0,0.00,0,0,"2,676.8000",0
000509545,20170113.,20170213.,C000499,A000348,6.00,CRC,"7,650.00",1,-1,0,994.50,0,0,9.807.500,0
000509571,20170113.,20170113.,C003124,A000329,10.00,CRC,"10,250.00",1,-1,0,0.00,0,0,"4,461.3400",0
000509571,20170113.,20170113.,C003124,A000321,6.00,CRC,"5,580.00",1,-1,0,0.00,0,0,"2,413.0000",0
000509725,20170114.,20170414.,C003023,A000308,4.00,CRC,"31,521.00",1,-1,0,"4,097.73",0,0,"13,440.0500",0
000509761,20170116.,20170316.,C000910,A000341,30.00,CRC,"5,411.10",2,-1,0,675.31,0,0,"2,799.5800",0
000509763,20170116.,20170416.,C003023,A000309,2.00,CRC,"22,410.50",1,-1,0,"2,913.36",0,0,"9,436.9000",0
000509768,20170116.,20170216.,C001977,A000324,12.00,CRC,"15,708.00",1,-1,0,"2,042.04",0,0,"5,208.2600",0
000509768,20170116.,20170216.,C001977,A000327,4.00,CRC,"5,000.00",1,-1,0,650.00,0,0,"1,664.8100",0
000509768,20170116.,20170216.,C001977,A000334,12.00,CRC,"16,524.00",1,-1,0,"2,148.12",0,0,"8,395.6900",0
000509787,20170116.,20170316.,C000910,A000348,96.00,CRC,"162,720.00",2,-1,0,"20,307.46",0,0,"49,503.1900",0
000509790,20170116.,20170216.,C000201,A000388,24.00,CRC,"85,200.00",1,-1,0,"11,076.00",0,0,"8,768.8800",0
000509809,20170116.,20170416.,C000395,A000376,4.00,CRC,"19,816.80",1,-1,0,0.00,0,0,"3,962.2600",0
000509837,20170116.,20170216.,C000640,A000376,12.00,CRC,"59,450.40",1,-1,0,0.00,0,0,"11,886.7700",0
000509837,20170116.,20170216.,C000640,A000379,12.00,CRC,"64,459.80",1,-1,0,0.00,0,0,"12,894.1600",0
000509840,20170116.,20170216.,C001422,A000321,12.00,CRC,"11,394.00",1,-1,0,0.00,0,0,"5,059.9900",0
000509840,20170116.,20170216.,C001422,A000340,6.00,CRC,"1,323.00",1,-1,0,171.99,0,0,7.425.700,0
000509901,20170116.,20170216.,C000499,A000348,20.00,CRC,"25,500.00",1,-1,0,"3,315.00",0,0,"3,269.1600",0
000509918,20170116.,20170216.,C000668,A000379,4.00,CRC,"21,486.60",1,-1,0,0.00,0,0,"4,298.0500",0
000509964,20170117.,20170217.,C000183,A000336,6.00,CRC,"8,748.00",1,-1,0,"1,137.24",0,0,"4,611.9200",0
000510012,20170117.,20170217.,C002332,A000322,12.00,CRC,"13,200.00",1,-1,0,"1,716.00",0,0,"3,507.3400",0
000510074,20170117.,20170217.,C000642,A000329,15.00,CRC,"15,375.00",1,-1,0,0.00,0,0,"6,692.0100",0
000510078,20170117.,20170217.,C000083,A000329,12.00,CRC,"12,300.00",1,-1,0,0.00,0,0,"5,353.6100",0
000510078,20170117.,20170217.,C000083,A000321,12.00,CRC,"11,160.00",1,-1,0,0.00,0,0,"4,825.9900",0
000510141,20170117.,20170317.,C002465,A000337,6.00,CRC,"8,271.48",1,-1,0,0.00,0,0,"3,657.9300",0
000510141,20170117.,20170317.,C002465,A000379,4.00,CRC,"21,486.60",1,-1,0,0.00,0,0,"4,298.0500",0
000510178,20170117.,20170217.,C002034,A000308,2.00,CRC,"16,590.00",1,-1,0,"2,156.70",0,0,"7,549.5200",0
000510205,20170117.,20170317.,C000476,A000308,2.00,CRC,"15,673.10",1,-1,0,"2,037.50",0,0,"6,632.6200",0
000510239,20170117.,20170217.,C001894,A000321,20.00,CRC,"18,600.00",1,-1,0,0.00,0,0,"8,043.3200",0
000510239,20170117.,20170217.,C001894,A000329,15.00,CRC,"15,375.00",1,-1,0,0.00,0,0,"6,692.0100",0
000510378,20170118.,20170218.,C000994,A000321,24.00,CRC,"21,204.00",1,-1,0,0.00,0,0,"8,535.9900",0
000510378,20170118.,20170218.,C000994,A000329,24.00,CRC,"23,370.00",1,-1,0,0.00,0,0,"9,477.2100",0
000510412,20170118.,20170218.,C001826,A000376,12.00,CRC,"59,450.40",1,-1,0,0.00,0,0,"11,886.7700",0
000510412,20170118.,20170218.,C001826,A000379,12.00,CRC,"64,459.80",1,-1,0,0.00,0,0,"12,894.1600",0
000510420,20170118.,20170218.,C002007,A000336,3.00,CRC,"4,374.00",1,-1,0,568.62,0,0,"2,305.9600",0
000510420,20170118.,20170218.,C002007,A000345,6.00,CRC,"1,326.00",1,-1,0,172.38,0,0,7.670.600,0
000510428,20170118.,20170318.,C000479,A000338,50.00,CRC,"3,400.00",1,-1,0,442.00,0,0,"1,541.1900",0
000510435,20170118.,20170218.,C003486,A000377,4.00,CRC,"51,060.00",1,-1,0,0.00,0,0,"7,394.8500",0
000510440,20170118.,20170218.,C000021,A000364,6.00,CRC,"17,621.94",1,-1,0,0.00,0,0,"2,995.7400",0
000510440,20170118.,20170218.,C000021,A000384,5.00,CRC,"9,876.85",1,-1,0,0.00,0,0,"1,881.6100",0
000510486,20170118.,20170218.,C002138,A000340,6.00,CRC,"1,326.00",1,-1,0,172.38,0,0,7.455.700,0
000510507,20170118.,20170218.,C000278,A000400,4.00,CRC,"40,964.00",1,-1,0,0.00,0,0,"7,075.0300",0
000510533,20170118.,20170218.,C000883,A000336,24.00,CRC,"34,992.00",1,-1,0,"4,548.96",0,0,"18,447.7000",0
000510603,20170119.,20170219.,C000018,A000376,10.00,CRC,"49,542.00",1,-1,0,0.00,0,0,"9,905.6400",0
000510671,20170119.,20170219.,C000133,A000348,15.00,CRC,"19,125.00",1,-1,0,"2,486.25",0,0,"2,451.8700",0
000510707,20170119.,20170219.,C001591,A000324,1.00,CRC,"1,309.00",1,-1,0,170.17,0,0,4.340.200,0
000510707,20170119.,20170219.,C001591,A000329,18.00,CRC,"18,450.00",1,-1,0,0.00,0,0,"8,030.4100",0
000510707,20170119.,20170219.,C001591,A000321,18.00,CRC,"16,740.00",1,-1,0,0.00,0,0,"7,238.9900",0
000510710,20170119.,20170111.,C000712,A000367,1.00,CRC,"1,505.51",1,-1,0,0.00,0,0,2.559.300,0
000510782,20170119.,20170219.,C000629,A000329,36.00,CRC,"36,900.00",1,-1,0,0.00,0,0,"16,060.8200",0
000510782,20170119.,20170219.,C000629,A000321,36.00,CRC,"33,480.00",1,-1,0,0.00,0,0,"14,477.9800",0
000510782,20170119.,20170219.,C000629,A000319,23.00,CRC,"27,094.00",1,-1,0,"3,522.22",0,0,"8,257.3400",0
000510782,20170119.,20170219.,C000629,A000320,32.00,CRC,"36,640.00",1,-1,0,"4,763.20",0,0,"13,098.9100",0
000510782,20170119.,20170219.,C000629,A000336,36.00,CRC,"52,488.00",1,-1,0,"6,823.44",0,0,"27,671.5400",0
000510782,20170119.,20170219.,C000629,A000324,36.00,CRC,"47,124.00",1,-1,0,"6,126.12",0,0,"15,624.7800",0
000510803,20170119.,20170306.,C001117,A000341,240.00,CRC,"38,880.00",1,-1,0,"5,054.40",0,0,"19,719.3800",0
000510845,20170119.,20170319.,C000571,A000355,9.00,CRC,"42,030.00",1,-1,0,0.00,0,0,"5,662.7600",0
000510929,20170120.,20170220.,C000547,A000316,4.00,CRC,"8,508.00",1,-1,0,"1,106.04",0,0,"3,174.7200",0
000510931,20170120.,20170220.,C001074,A000338,50.00,CRC,"3,400.00",1,-1,0,442.00,0,0,"1,541.1800",0
000510938,20170120.,20170220.,C000978,A000308,2.00,CRC,"16,590.00",1,-1,0,"2,156.70",0,0,"7,549.5200",0
000510938,20170120.,20170220.,C000978,A000309,2.00,CRC,"23,590.00",1,-1,0,"3,066.70",0,0,"10,616.4000",0
000510944,20170120.,20170220.,C002326,A000314,3.00,CRC,"5,700.00",1,-1,0,741.00,0,0,"1,090.5100",0
000511030,20170120.,20170220.,C001394,A000348,5.00,CRC,"24,913.75",1,-1,0,"3,238.78",0,0,"19,356.0400",0
000511113,20170123.,20170323.,C000910,A000341,30.00,CRC,"5,411.10",2,-1,0,675.31,0,0,"2,799.5800",0
000511145,20170123.,20170323.,C000910,A000341,30.00,CRC,"5,411.10",2,-1,0,675.31,0,0,"2,799.5800",0
000511181,20170123.,20170223.,C000207,A000348,30.00,CRC,"38,250.00",1,-1,0,"4,972.50",0,0,"4,903.7500",0
000511202,20170123.,20170423.,C000395,A000376,3.00,CRC,"14,862.60",1,-1,0,0.00,0,0,"2,971.6900",0
000511278,20170123.,20170223.,C000642,A000329,10.00,CRC,"10,250.00",1,-1,0,0.00,0,0,"4,461.3400",0
000511355,20170124.,20170224.,C003492,A000324,24.00,CRC,"31,416.00",1,-1,0,"4,084.08",0,0,"10,416.5200",0
000511373,20170124.,20170224.,C003457,A000341,36.00,CRC,"7,558.20",1,-1,0,982.57,0,0,"4,684.1100",0
000511379,20170124.,20170224.,C000356,A000341,12.00,CRC,"2,652.00",1,-1,0,344.76,0,0,"1,693.9700",0
000511429,20170124.,20170224.,C003098,A000321,15.00,CRC,"13,950.00",1,-1,0,0.00,0,0,"6,032.4900",0
000511429,20170124.,20170224.,C003098,A000336,15.00,CRC,"21,870.00",1,-1,0,"2,843.10",0,0,"11,529.8100",0
000511478,20170124.,20170224.,C000950,A000339,50.00,CRC,"8,100.00",1,-1,0,"1,053.00",0,0,"3,007.5600",0
000511501,20170124.,20170124.,C001242,A000348,12.00,CRC,"14,535.00",1,-1,0,"1,889.54",0,0,"1,196.5000",0
000511704,20170125.,20170225.,C000786,A000389,3.00,CRC,"23,346.00",1,-1,0,"3,034.98",0,0,"4,537.5000",0
000511704,20170125.,20170225.,C000786,A000359,5.00,CRC,"14,095.00",1,-1,0,0.00,0,0,"4,170.8600",0
000511711,20170125.,20170225.,C001191,A000376,8.00,CRC,"39,961.04",1,-1,0,0.00,0,0,"8,251.9500",0
000511711,20170125.,20170225.,C001191,A000309,1.00,CRC,"11,795.00",1,-1,0,"1,533.35",0,0,"5,308.2000",0
000511711,20170125.,20170225.,C001191,A000308,1.00,CRC,"8,295.00",1,-1,0,"1,078.35",0,0,"3,774.7600",0
000511713,20170125.,20170225.,C000856,A000329,12.00,CRC,"12,300.00",1,-1,0,0.00,0,0,"5,353.6100",0
000511783,20170125.,20170125.,C002205,A000336,6.00,CRC,"8,310.60",1,-1,0,"1,080.39",0,0,"4,174.5200",0
000511852,20170125.,20170225.,C002138,A000345,6.00,CRC,"1,326.00",1,-1,0,172.38,0,0,7.670.500,0
000511862,20170125.,20170225.,C000013,A000387,10.00,CRC,"50,560.00",1,-1,0,"6,572.80",0,0,"16,113.7000",0
000511862,20170125.,20170225.,C000013,A000393,12.00,CRC,"23,124.00",1,-1,0,0.00,0,0,"2,304.0000",0
000511862,20170125.,20170225.,C000013,A000382,12.00,CRC,"20,892.00",1,-1,0,0.00,0,0,"3,653.2100",0
000511862,20170125.,20170225.,C000013,A000388,10.00,CRC,"50,560.00",1,-1,0,"6,572.80",0,0,"5,060.0900",0
000511863,20170125.,20170225.,C000014,A000393,12.00,CRC,"23,124.00",1,-1,0,0.00,0,0,"2,304.0000",0
000511863,20170125.,20170225.,C000014,A000382,12.00,CRC,"20,892.00",1,-1,0,0.00,0,0,"3,653.2100",0
000511863,20170125.,20170225.,C000014,A000387,10.00,CRC,"50,560.00",1,-1,0,"6,572.80",0,0,"16,113.7000",0
000511863,20170125.,20170225.,C000014,A000388,10.00,CRC,"50,560.00",1,-1,0,"6,572.80",0,0,"5,060.0800",0
000511864,20170125.,20170225.,C001571,A000393,12.00,CRC,"23,124.00",1,-1,0,0.00,0,0,"2,304.0000",0
000511864,20170125.,20170225.,C001571,A000382,12.00,CRC,"20,892.00",1,-1,0,0.00,0,0,"3,653.2100",0
000511864,20170125.,20170225.,C001571,A000387,10.00,CRC,"50,560.00",1,-1,0,"6,572.80",0,0,"16,113.7100",0
000511864,20170125.,20170225.,C001571,A000388,10.00,CRC,"50,560.00",1,-1,0,"6,572.80",0,0,"5,060.0900",0
000511865,20170125.,20170225.,C001851,A000393,12.00,CRC,"23,124.00",1,-1,0,0.00,0,0,"2,304.0000",0
000511865,20170125.,20170225.,C001851,A000382,12.00,CRC,"20,892.00",1,-1,0,0.00,0,0,"3,653.2100",0
000511865,20170125.,20170225.,C001851,A000387,10.00,CRC,"50,560.00",1,-1,0,"6,572.80",0,0,"16,113.7000",0
000511865,20170125.,20170225.,C001851,A000388,10.00,CRC,"50,560.00",1,-1,0,"6,572.80",0,0,"5,060.0800",0
000512026,20170126.,20170226.,C000581,A000376,4.00,CRC,"19,984.20",1,-1,0,0.00,0,0,"4,129.6600",0
000512026,20170126.,20170226.,C000581,A000379,4.00,CRC,"21,489.00",1,-1,0,0.00,0,0,"4,300.4500",0
000512038,20170126.,20170226.,C002019,A000337,24.00,CRC,"33,085.92",1,-1,0,0.00,0,0,"14,631.7400",0
000512053,20170126.,20170226.,C001618,A000314,6.00,CRC,"11,400.00",1,-1,0,"1,482.00",0,0,"2,181.0200",0
000512110,20170126.,20170226.,C000149,A000348,15.00,CRC,"19,125.00",1,-1,0,"2,486.25",0,0,"2,451.8700",0
000512126,20170126.,20170226.,C001244,A000329,24.00,CRC,"22,140.00",1,-1,0,0.00,0,0,"8,247.2100",0
000512214,20170127.,20170227.,C001359,A000336,5.00,CRC,"7,290.00",1,-1,0,947.70,0,0,"3,843.2700",0
000512263,20170127.,20170227.,C000627,A000382,6.00,CRC,"10,808.58",1,-1,0,0.00,0,0,"2,189.1900",0
000512293,20170127.,20170227.,C000581,A000376,5.00,CRC,"24,267.75",1,-1,0,0.00,0,0,"4,449.5700",0
000512293,20170127.,20170227.,C000581,A000379,5.00,CRC,"26,310.25",1,-1,0,0.00,0,0,"4,824.5700",0
000512329,20170127.,20170127.,C003212,A000348,2.00,CRC,"2,422.50",1,-1,0,314.93,0,0,1.994.200,0
000512331,20170127.,20170227.,C000499,A000316,2.00,CRC,"4,254.00",1,-1,0,553.02,0,0,"1,587.3600",0
000512406,20170127.,20170227.,C001631,A000348,8.00,CRC,"10,200.00",1,-1,0,"1,326.00",0,0,"1,307.6700",0
000512419,20170127.,20170227.,C000584,A000376,3.00,CRC,"14,862.60",1,-1,0,0.00,0,0,"2,971.6900",0
000512539,20170128.,20170228.,C003487,A000341,12.00,CRC,"2,652.00",1,-1,0,344.76,0,0,"1,693.9700",0
000512678,20170130.,20170228.,C000547,A000344,30.00,CRC,"6,120.00",1,-1,0,795.60,0,0,"3,474.0300",0
000512679,20170130.,20170228.,C000080,A000329,5.00,CRC,"5,125.00",1,-1,0,0.00,0,0,"2,230.6700",0
000512702,20170130.,20170228.,C000053,A000314,2.00,CRC,"3,800.00",1,-1,0,494.00,0,0,7.270.000,0
000512721,20170130.,20170228.,C000413,A000329,12.00,CRC,"12,300.00",1,-1,0,0.00,0,0,"5,353.6100",0
000512721,20170130.,20170228.,C000413,A000321,12.00,CRC,"11,160.00",1,-1,0,0.00,0,0,"4,825.9900",0
000512774,20170130.,20170228.,C001342,A000302,30.00,CRC,"7,350.00",1,-1,0,955.50,0,0,"2,773.3700",0
000512774,20170130.,20170228.,C001342,A000348,12.00,CRC,"15,300.00",1,-1,0,"1,989.00",0,0,"1,961.5000",0
000512822,20170130.,20170430.,C001473,A000321,12.00,CRC,"11,160.00",1,-1,0,0.00,0,0,"4,825.9900",0
